wkt_geom;COORD_X;COORD_Y;LONGITUD;ANGLE;C_Tram;C_Nus_I;C_Nus_F;Distric_D;NDistric_D;Illa_D;CVia_D;TVia_D;NVia_D;Tram_Dret;Distric_E;NDistric_E;Illa_E;CVia_E;TVia_E;NVia_E;Tram_Esq;distance;angle
Point (431616.59176161204231903 4581856.61151688918471336);431604.301;4581843.369;43.866;47.13;T00531W;N00352X;N00330R;1;Ciutat Vella;11650;79408;Carrer;Carrer Cirera;2 - 4 <=> 8;1;Ciutat Vella;11670;79408;Carrer;Carrer Cirera;1 <=> 11;40;42.865528587501466
Point (431607.2582056678365916 4581645.30701008718460798);431602.072;4581636.595;20.278;59.23;T15585J;N00278E;N08666S;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12000;317404;Plaça;Plaça Santa Maria;2 - 3 <=> 4;0;210.76697019794935
Point (431602.14272959134541452 4581636.71446072682738304);431602.072;4581636.595;20.278;59.23;T15585J;N00278E;N08666S;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12000;317404;Plaça;Plaça Santa Maria;2 - 3 <=> 4;10;210.76697019794935
Point (431597.0272535149124451 4581628.1219113664701581);431602.072;4581636.595;20.278;59.23;T15585J;N00278E;N08666S;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12000;317404;Plaça;Plaça Santa Maria;2 - 3 <=> 4;20;210.76697019794935
Point (431589.72659302270039916 4581568.24002475757151842);431600.678;4581562.553;24.679;332.56;T16533B;N00222O;N09905S;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;2 <=> 6;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;1 <=> 3;0;117.44182617058591
Point (431598.60138503013877198 4581563.63154704496264458);431600.678;4581562.553;24.679;332.56;T16533B;N00222O;N09905S;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;2 <=> 6;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;1 <=> 3;10;117.44182617058591
Point (431607.47617703751893714 4581559.02306933328509331);431600.678;4581562.553;24.679;332.56;T16533B;N00222O;N09905S;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;2 <=> 6;1;Ciutat Vella;11990;346901;Carrer;Carrer Trompetes;1 <=> 3;20;117.44182617058591
Point (431589.72659302270039916 4581568.24002475757151842);431600.618;4581583.666;37.767;54.8;T00352V;N00222O;N00223P;1;Ciutat Vella;11990;4103;Carrer;Carrer Agullers;12 <=> 28 - 26;1;Ciutat Vella;12010;4103;Carrer;Carrer Agullers;13 <=> 19;0;35.22437106142468
Point (431595.49439143168274313 4581576.40902111679315567);431600.618;4581583.666;37.767;54.8;T00352V;N00222O;N00223P;1;Ciutat Vella;11990;4103;Carrer;Carrer Agullers;12 <=> 28 - 26;1;Ciutat Vella;12010;4103;Carrer;Carrer Agullers;13 <=> 19;10;35.22437106142468
Point (431601.2621898406650871 4581584.57801747601479292);431600.618;4581583.666;37.767;54.8;T00352V;N00222O;N00223P;1;Ciutat Vella;11990;4103;Carrer;Carrer Agullers;12 <=> 28 - 26;1;Ciutat Vella;12010;4103;Carrer;Carrer Agullers;13 <=> 19;20;35.22437106142468
Point (431607.02998824958922341 4581592.74701383430510759);431600.618;4581583.666;37.767;54.8;T00352V;N00222O;N00223P;1;Ciutat Vella;11990;4103;Carrer;Carrer Agullers;12 <=> 28 - 26;1;Ciutat Vella;12010;4103;Carrer;Carrer Agullers;13 <=> 19;30;35.22437106142468
Point (431576.77673617826076224 4581458.09595395904034376);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;0;33.87207773877492
Point (431582.35014166228938848 4581466.39879391342401505);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;10;33.87207773877492
Point (431587.92354714631801471 4581474.70163386780768633);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;20;33.87207773877492
Point (431593.49695263028843328 4581483.00447382312268019);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;30;33.87207773877492
Point (431599.07035811431705952 4581491.30731377750635147);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;40;33.87207773877492
Point (431604.64376359834568575 4581499.61015373189002275);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;50;33.87207773877492
Point (431610.21716908237431198 4581507.91299368627369404);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;60;33.87207773877492
Point (431615.79057456634473056 4581516.21583364065736532);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;70;33.87207773877492
Point (431621.36398005037335679 4581524.51867359504103661);431599.483;4581491.921;81.479;56.13;T00362X;N00230O;N00231P;1;Ciutat Vella;11970;89809;Carrer;Carrer Consolat de Mar;4 - 2;1;Ciutat Vella;11980;89809;Carrer;Carrer Consolat de Mar;1 - 13 <=> 25;80;33.87207773877492
Point (431609.59046390000730753 4581810.42424538545310497);431599.35;4581818.692;26.329;321.08;T00533Y;N00351W;N00352X;1;Ciutat Vella;11650;321503;Carrer;Carrer Seca;2 <=> 6;1;Ciutat Vella;11670;321503;Carrer;Carrer Seca;7 <=> 9;0;308.9156291085159
Point (431601.80974565813085064 4581816.70599861536175013);431599.35;4581818.692;26.329;321.08;T00533Y;N00351W;N00352X;1;Ciutat Vella;11650;321503;Carrer;Carrer Seca;2 <=> 6;1;Ciutat Vella;11670;321503;Carrer;Carrer Seca;7 <=> 9;10;308.9156291085159
Point (431594.15476908202981576 4581823.13772854395210743);431599.35;4581818.692;26.329;321.08;T00533Y;N00351W;N00352X;1;Ciutat Vella;11650;321503;Carrer;Carrer Seca;2 <=> 6;1;Ciutat Vella;11670;321503;Carrer;Carrer Seca;7 <=> 9;20;311.0378468653489
Point (431575.7093910260591656 4581544.5050945496186614);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;0;111.97845698406869
Point (431584.98263742419658229 4581540.76251505967229605);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;10;111.97845698406869
Point (431594.25588382233399898 4581537.01993556972593069);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;20;111.97845698406869
Point (431603.52913022047141567 4581533.27735607977956533);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;30;111.97845698406869
Point (431612.80237661860883236 4581529.53477658983319998);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;40;111.97845698406869
Point (431622.07562301674624905 4581525.79219709895551205);431598.949;4581535.126;50.121;-22;T00360V;N00221N;N00231P;1;Ciutat Vella;11980;263203;Carrer;Carrer Portadores;2 <=> 8;1;Ciutat Vella;11990;263203;Carrer;Carrer Portadores;1 <=> 5 - 7;50;111.97845698406869
Point (431619.83145795681048185 4581412.71555819362401962);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;0;316.5064219059894
Point (431612.94872526737162843 4581419.97007338982075453);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;10;316.5064219059894
Point (431606.06599257799098268 4581427.22458858508616686);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;20;316.5064219059894
Point (431599.18325988855212927 4581434.47910378128290176);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;30;316.5064219059894
Point (431592.30052719917148352 4581441.73361897654831409);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;40;316.5064219059894
Point (431585.4177945097326301 4581448.988134172745049);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;50;316.5064219059894
Point (431578.53506182029377669 4581456.24264936801046133);431598.304;4581435.406;62.555;313.49;T19154G;N00161S;N00230O;1;Ciutat Vella;11970;18006;Plaça;Plaça Antonio López;4;1;Ciutat Vella;12152;18006;Plaça;Plaça Antonio López;9999;60;316.5064219059894
Point (431599.80547031230526045 4581550.03892050683498383);431597.034;4581551.52;6.284;331.87;T19980G;N10779Z;N10780S;1;Ciutat Vella;11990;235900;Carrer;Carrer Orgues;2 <=> 10;1;Ciutat Vella;11990;235900;Carrer;Carrer Orgues;2 <=> 10;0;298.13137834945456
Point (431604.44191133650019765 4581870.35337614826858044);431596.433;4581863.844;20.641;39.1;T20377O;N00329Y;N10918S;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;0;230.89715096373286
Point (431596.68176087934989482 4581864.04623219184577465);431596.433;4581863.844;20.641;39.1;T20377O;N00329Y;N10918S;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;10;230.89715096373286
Point (431588.92161042225779966 4581857.73908823635429144);431596.433;4581863.844;20.641;39.1;T20377O;N00329Y;N10918S;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;1;Ciutat Vella;11670;701439;Plaça;Plaça Raimon Noguera;1;20;230.89715096373286
Point (431587.32654282409930602 4581693.73423527367413044);431595.87;4581708.008;33.27;59.1;T00487J;N00317U;N00318V;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11790;327907;Carrer;Carrer Sombrerers;13 <=> 23;0;30.90187309435552
Point (431592.46223585761617869 4581702.31471644155681133);431595.87;4581708.008;33.27;59.1;T00487J;N00317U;N00318V;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11790;327907;Carrer;Carrer Sombrerers;13 <=> 23;10;30.90187309435552
Point (431597.59792889113305137 4581710.89519760850816965);431595.87;4581708.008;33.27;59.1;T00487J;N00317U;N00318V;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11790;327907;Carrer;Carrer Sombrerers;13 <=> 23;20;30.90187309435552
Point (431602.7336219247081317 4581719.47567877639085054);431595.87;4581708.008;33.27;59.1;T00487J;N00317U;N00318V;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11790;327907;Carrer;Carrer Sombrerers;13 <=> 23;30;30.90187309435552
Point (431587.12620115757454187 4581780.41536957863718271);431595.328;4581791.304;27.264;53.01;T15670F;N09720L;N09721M;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;2 - 4 <=> 6;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;1 <=> 3 B - 5;0;36.990119230295356
Point (431593.14297403697855771 4581788.40276240184903145);431595.328;4581791.304;27.264;53.01;T15670F;N09720L;N09721M;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;2 - 4 <=> 6;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;1 <=> 3 B - 5;10;36.990119230295356
Point (431599.15974691638257354 4581796.39015522599220276);431595.328;4581791.304;27.264;53.01;T15670F;N09720L;N09721M;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;2 - 4 <=> 6;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;1 <=> 3 B - 5;20;36.990119230295356
Point (431590.96697671175934374 4581618.4870923850685358);431594.352;4581614.242;10.86;308.57;T15644D;N00382D;N00228U;1;Ciutat Vella;12050;63306;Carrer;Carrer Caputxes;8 <=> 10;1;Ciutat Vella;12000;56300;Carrer;Carrer Canvis Vells;1;0;141.4345603827448
Point (431597.20105747150955722 4581610.66812588833272457);431594.352;4581614.242;10.86;308.57;T15644D;N00382D;N00228U;1;Ciutat Vella;12050;63306;Carrer;Carrer Caputxes;8 <=> 10;1;Ciutat Vella;12000;56300;Carrer;Carrer Canvis Vells;1;10;141.4345603827448
Point (431590.96697671175934374 4581618.4870923850685358);431593.926;4581623.185;11.104;57.8;T13303D;N00382D;N08666S;1;Ciutat Vella;12050;17309;Carrer;Carrer Anisadeta;2;1;Ciutat Vella;12000;17309;Carrer;Carrer Anisadeta;1;0;32.20490190558698
Point (431596.29646340839099139 4581626.94856811594218016);431593.926;4581623.185;11.104;57.8;T13303D;N00382D;N08666S;1;Ciutat Vella;12050;17309;Carrer;Carrer Anisadeta;2;1;Ciutat Vella;12000;17309;Carrer;Carrer Anisadeta;1;10;32.20490190558698
Point (431589.97684018837753683 4581600.72007265221327543);431593.857;4581605.358;12.094;50.09;T00356Z;N00227T;N00228U;1;Ciutat Vella;12010;56209;Carrer;Carrer Canvis Nous;14;1;Ciutat Vella;12050;56209;Carrer;Carrer Canvis Nous;15;0;39.91519175663435
Point (431596.39337038761004806 4581608.39002312161028385);431593.857;4581605.358;12.094;50.09;T00356Z;N00227T;N00228U;1;Ciutat Vella;12010;56209;Carrer;Carrer Canvis Nous;14;1;Ciutat Vella;12050;56209;Carrer;Carrer Canvis Nous;15;10;39.91519175663435
Point (431578.95004992309259251 4581893.77460508607327938);431592.617;4581907.785;39.145;45.71;T16600V;N00328X;N09924V;1;Ciutat Vella;11710;210207;Carrer;Carrer Hostal de Sant Antoni;2 <=> 8;1;Ciutat Vella;11700;210207;Carrer;Carrer Hostal de Sant Antoni;1 <=> 7;0;44.289384987955835
Point (431585.9328767157276161 4581900.93282623309642076);431592.617;4581907.785;39.145;45.71;T16600V;N00328X;N09924V;1;Ciutat Vella;11710;210207;Carrer;Carrer Hostal de Sant Antoni;2 <=> 8;1;Ciutat Vella;11700;210207;Carrer;Carrer Hostal de Sant Antoni;1 <=> 7;10;44.289384987955835
Point (431592.9157035083626397 4581908.09104737918823957);431592.617;4581907.785;39.145;45.71;T16600V;N00328X;N09924V;1;Ciutat Vella;11710;210207;Carrer;Carrer Hostal de Sant Antoni;2 <=> 8;1;Ciutat Vella;11700;210207;Carrer;Carrer Hostal de Sant Antoni;1 <=> 7;20;44.289384987955835
Point (431599.89853030099766329 4581915.24926852621138096);431592.617;4581907.785;39.145;45.71;T16600V;N00328X;N09924V;1;Ciutat Vella;11710;210207;Carrer;Carrer Hostal de Sant Antoni;2 <=> 8;1;Ciutat Vella;11700;210207;Carrer;Carrer Hostal de Sant Antoni;1 <=> 7;30;44.289384987955835
Point (431596.88505724864080548 4581627.88306195754557848);431591.745;4581631.663;12.761;323.67;T13307H;N08666S;N08667T;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12050;317404;Plaça;Plaça Santa Maria;5;0;306.33151587075827
Point (431588.8290320475352928 4581633.8076259046792984);431591.745;4581631.663;12.761;323.67;T13307H;N08666S;N08667T;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12050;317404;Plaça;Plaça Santa Maria;5;10;306.33151587075827
Point (431578.95004992309259251 4581893.77460508607327938);431591.696;4581882.064;34.618;317.42;T00498M;N00328X;N00329Y;1;Ciutat Vella;11670;126701;Carrer;Carrer Flassaders;22 <=> 32;1;Ciutat Vella;11710;126701;Carrer;Carrer Flassaders;17 <=> 21;0;132.57595139896785
Point (431586.31386117881629616 4581887.0089355856180191);431591.696;4581882.064;34.618;317.42;T00498M;N00328X;N00329Y;1;Ciutat Vella;11670;126701;Carrer;Carrer Flassaders;22 <=> 32;1;Ciutat Vella;11710;126701;Carrer;Carrer Flassaders;17 <=> 21;10;132.57595139896785
Point (431593.67767243453999981 4581880.24326608516275883);431591.696;4581882.064;34.618;317.42;T00498M;N00328X;N00329Y;1;Ciutat Vella;11670;126701;Carrer;Carrer Flassaders;22 <=> 32;1;Ciutat Vella;11710;126701;Carrer;Carrer Flassaders;17 <=> 21;20;132.57595139896785
Point (431601.04148369032191113 4581873.47759658470749855);431591.696;4581882.064;34.618;317.42;T00498M;N00328X;N00329Y;1;Ciutat Vella;11670;126701;Carrer;Carrer Flassaders;22 <=> 32;1;Ciutat Vella;11710;126701;Carrer;Carrer Flassaders;17 <=> 21;30;132.57595139896785
Point (431579.14812101109419018 4581771.49041633773595095);431588.011;4581765.615;21.265;-30;T00604W;N00350V;N00408W;1;Ciutat Vella;11800;217501;Carrer;Carrer Montcada;12 <=> 22;1;Ciutat Vella;11670;217501;Carrer;Carrer Montcada;15 <=> 29 - 33;0;123.73049194490547
Point (431587.47583520342595875 4581765.95464581903070211);431588.011;4581765.615;21.265;-30;T00604W;N00350V;N00408W;1;Ciutat Vella;11800;217501;Carrer;Carrer Montcada;12 <=> 22;1;Ciutat Vella;11670;217501;Carrer;Carrer Montcada;15 <=> 29 - 33;10;122.37196267770297
Point (431595.9217354814754799 4581760.60051017533987761);431588.011;4581765.615;21.265;-30;T00604W;N00350V;N00408W;1;Ciutat Vella;11800;217501;Carrer;Carrer Montcada;12 <=> 22;1;Ciutat Vella;11670;217501;Carrer;Carrer Montcada;15 <=> 29 - 33;20;122.37196267770297
Point (431566.1442364453105256 4581657.72034054063260555);431586.078;4581647.748;47.021;333.42;T15586K;N00315S;N00278E;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;11780;317404;Plaça;Plaça Santa Maria;1;0;116.57862186690198
Point (431575.08744886465137824 4581653.24608623143285513);431586.078;4581647.748;47.021;333.42;T15586K;N00315S;N00278E;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;11780;317404;Plaça;Plaça Santa Maria;1;10;116.57862186690198
Point (431584.03066128399223089 4581648.77183192223310471);431586.078;4581647.748;47.021;333.42;T15586K;N00315S;N00278E;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;11780;317404;Plaça;Plaça Santa Maria;1;20;116.57862186690198
Point (431592.97387370327487588 4581644.29757761303335428);431586.078;4581647.748;47.021;333.42;T15586K;N00315S;N00278E;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;11780;317404;Plaça;Plaça Santa Maria;1;30;116.57862186690198
Point (431601.80118944973219186 4581640.88870108965784311);431586.078;4581647.748;47.021;333.42;T15586K;N00315S;N00278E;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;11780;317404;Plaça;Plaça Santa Maria;1;40;51.0044112559829
Point (431592.74988415185362101 4581979.59423813968896866);431585.474;4581977.619;24.921;15.19;T15714A;N00395I;N00342V;1;Ciutat Vella;41530;27007;Carrer;Carrer Assaonadors;42;1;Ciutat Vella;41700;27007;Carrer;Carrer Assaonadors;35;20;74.8098423549798
Point (431581.54746482468908653 4581684.64426512084901333);431584.437;4581689.189;10.771;57.6;T00486I;N00316T;N00317U;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11850;327907;Carrer;Carrer Sombrerers;9 - 11;0;32.446741753674246
Point (431586.91261899680830538 4581693.08317030500620604);431584.437;4581689.189;10.771;57.6;T00486I;N00316T;N00317U;1;Ciutat Vella;11780;327907;Carrer;Carrer Sombrerers;2 <=> 6;1;Ciutat Vella;11850;327907;Carrer;Carrer Sombrerers;9 - 11;10;32.446741753674246
Point (431580.0150268463185057 4581627.31318887230008841);431583.31;4581631.378;10.465;50.97;T16919P;N08665R;N08667T;1;Ciutat Vella;12050;63306;Carrer;Carrer Caputxes;5;1;Ciutat Vella;12060;63306;Carrer;Carrer Caputxes;3;0;39.02790268598702
Point (431586.3120146626024507 4581635.08158281445503235);431583.31;4581631.378;10.465;50.97;T16919P;N08665R;N08667T;1;Ciutat Vella;12050;63306;Carrer;Carrer Caputxes;5;1;Ciutat Vella;12060;63306;Carrer;Carrer Caputxes;3;10;39.02790268598702
Point (431568.86849370185518637 4581954.22277396731078625);431583.184;4581967.553;39.121;42.96;T13298X;N00333U;N00342V;1;Ciutat Vella;11750;266904;Carrer;Carrer Princesa;42 <=> 44;1;Ciutat Vella;41530;266904;Carrer;Carrer Princesa;47;0;47.039966552308925
Point (431576.18678620381979272 4581961.03765436634421349);431583.184;4581967.553;39.121;42.96;T13298X;N00333U;N00342V;1;Ciutat Vella;11750;266904;Carrer;Carrer Princesa;42 <=> 44;1;Ciutat Vella;41530;266904;Carrer;Carrer Princesa;47;10;47.039966552308925
Point (431583.50507870578439906 4581967.85253476537764072);431583.184;4581967.553;39.121;42.96;T13298X;N00333U;N00342V;1;Ciutat Vella;11750;266904;Carrer;Carrer Princesa;42 <=> 44;1;Ciutat Vella;41530;266904;Carrer;Carrer Princesa;47;20;47.039966552308925
Point (431590.82337120769079775 4581974.66741516534239054);431583.184;4581967.553;39.121;42.96;T13298X;N00333U;N00342V;1;Ciutat Vella;11750;266904;Carrer;Carrer Princesa;42 <=> 44;1;Ciutat Vella;41530;266904;Carrer;Carrer Princesa;47;30;47.039966552308925
Point (431579.14812101109419018 4581771.49041633773595095);431583.137;4581775.953;11.971;48.21;T15672H;N00350V;N09720L;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;2 - 4;1;Ciutat Vella;11670;21000;Carrer;Carrer Arc de Sant Vicenç;1;0;41.79375945012515
